date,year,week,year_week,month,year_month,day,weekday,weekday_name,hour,n_calls_in_week,share_calls,est_n_calls,best_n_servers
2021-12-10,2021,49,2021 W49,12,2021 M12,10,4,Fri,7,7200.827771725955,0.0012526714970809007,9.020271705029678,0
2021-12-17,2021,50,2021 W50,12,2021 M12,17,4,Fri,7,6661.966487121259,0.0012526714970809007,8.345255532924977,0
2021-12-24,2021,51,2021 W51,12,2021 M12,24,4,Fri,7,6173.36219357787,0.0012526714970809007,7.733194861051824,0
2021-12-31,2021,52,2021 W52,12,2021 M12,31,4,Fri,7,5749.243079020458,0.0012526714970809007,7.201912934878564,0
2021-04-02,2021,13,2021 W13,4,2021 M 4,2,4,Fri,8,9916.789254223993,0.00823603002502085,81.67497404959293,12
2021-04-09,2021,14,2021 W14,4,2021 M 4,9,4,Fri,8,10373.039545103224,0.00823603002502085,85.43266514419877,13
2021-04-16,2021,15,2021 W15,4,2021 M 4,16,4,Fri,8,10828.901859085996,0.00823603002502085,89.18716084943637,13
2021-04-23,2021,16,2021 W16,4,2021 M 4,23,4,Fri,8,11280.696421834047,0.00823603002502085,92.90815443337048,14
2021-04-30,2021,17,2021 W17,4,2021 M 4,30,4,Fri,8,11724.654089362664,0.00823603002502085,96.5646031129744,15
2021-05-07,2021,18,2021 W18,5,2021 M 5,7,4,Fri,8,12156.94988021456,0.00823603002502085,100.12500422612075,15
2021-05-14,2021,19,2021 W19,5,2021 M 5,14,4,Fri,8,12573.736507633728,0.00823603002502085,103.55767140357219,16
2021-05-21,2021,20,2021 W20,5,2021 M 5,21,4,Fri,8,12971.17791173931,0.00823603002502085,106.83101074097222,16
2021-05-28,2021,21,2021 W21,5,2021 M 5,28,4,Fri,8,13345.482791699462,0.00823603002502085,109.91379697083585,17
2021-06-04,2021,22,2021 W22,6,2021 M 6,4,4,Fri,8,13692.938137905221,0.00823603002502085,112.7754496345405,17
2021-06-11,2021,23,2021 W23,6,2021 M 6,11,4,Fri,8,14009.942764144365,0.00823603002502085,115.3863092543166,18
2021-06-18,2021,24,2021 W24,6,2021 M 6,18,4,Fri,8,14293.040839775287,0.00823603002502085,117.71791350523849,18
2021-06-25,2021,25,2021 W25,6,2021 M 6,25,4,Fri,8,14538.955421900844,0.00823603002502085,119.74327338721503,18
2021-07-02,2021,26,2021 W26,7,2021 M 7,2,4,Fri,8,14744.621987542245,0.00823603002502085,121.43714939698053,18
2021-07-09,2021,27,2021 W27,7,2021 M 7,9,4,Fri,8,14907.221965812892,0.00823603002502085,122.77632770008532,19
2021-07-16,2021,28,2021 W28,7,2021 M 7,16,4,Fri,8,15024.21627009226,0.00823603002502085,123.73989630288662,19
2021-07-23,2021,29,2021 W29,7,2021 M 7,23,4,Fri,8,15093.378830199763,0.00823603002502085,124.30952122453932,19
2021-07-30,2021,30,2021 W30,7,2021 M 7,30,4,Fri,8,15112.830124568613,0.00823603002502085,124.46972266898669,19
2021-08-06,2021,31,2021 W31,8,2021 M 8,6,4,Fri,8,15081.070712419678,0.00823603002502085,124.20815119695105,19
2021-08-13,2021,32,2021 W32,8,2021 M 8,13,4,Fri,8,14997.014765935355,0.00823603002502085,123.51586389792462,19
2021-08-20,2021,33,2021 W33,8,2021 M 8,20,4,Fri,8,14860.023602433455,0.00823603002502085,122.38760056216043,19
2021-08-27,2021,34,2021 W34,8,2021 M 8,27,4,Fri,8,14669.939216541028,0.00823603002502085,120.82205985266275,18
2021-09-03,2021,35,2021 W35,9,2021 M 9,3,4,Fri,8,14427.117812368251,0.00823603002502085,118.82217547717804,18
2021-09-10,2021,36,2021 W36,9,2021 M 9,10,4,Fri,8,14132.463335682305,0.00823603002502085,116.39539236018578,18
2021-09-17,2021,37,2021 W37,9,2021 M 9,17,4,Fri,8,13787.461006081203,0.00823603002502085,113.55394281488897,17
2021-09-24,2021,38,2021 W38,9,2021 M 9,24,4,Fri,8,13394.2108491677,0.00823603002502085,110.3151227152052,17
2021-10-01,2021,39,2021 W39,10,2021 M10,1,4,Fri,8,12955.461228723118,0.00823603002502085,106.7015676677571,16
2021-10-08,2021,40,2021 W40,10,2021 M10,8,4,Fri,8,12474.64237888123,0.00823603002502085,102.74152918386334,16
2021-10-15,2021,41,2021 W41,10,2021 M10,15,4,Fri,8,11955.899936302148,0.00823603002502085,98.46915085152936,15
2021-10-22,2021,42,2021 W42,10,2021 M10,22,4,Fri,8,11404.128472346118,0.00823603002502085,93.92474450743778,14
2021-10-29,2021,43,2021 W43,10,2021 M10,29,4,Fri,8,10825.005025247476,0.00823603002502085,89.15506640893979,13
2021-11-05,2021,44,2021 W44,11,2021 M11,5,4,Fri,8,10225.022632288443,0.00823603002502085,84.21359340604535,13
2021-11-12,2021,45,2021 W45,11,2021 M11,12,4,Fri,8,9611.52386197302,0.00823603002502085,79.16079911341416,12
2021-11-19,2021,46,2021 W46,11,2021 M11,19,4,Fri,8,8992.734346200836,0.00823603002502085,74.06443008234632,12
2021-11-26,2021,47,2021 W47,11,2021 M11,26,4,Fri,8,8377.796312441054,0.00823603002502085,68.99978197277348,12
2021-12-03,2021,48,2021 W48,12,2021 M12,3,4,Fri,8,7776.802115906185,0.00823603002502085,64.04997572524901,12
2021-12-10,2021,49,2021 W49,12,2021 M12,10,4,Fri,8,7200.827771725955,0.00823603002502085,59.30623373293895,0
2021-12-17,2021,50,2021 W50,12,2021 M12,17,4,Fri,8,6661.966487121259,0.00823603002502085,54.868156013613365,0
2021-12-24,2021,51,2021 W51,12,2021 M12,24,4,Fri,8,6173.36219357787,0.00823603002502085,50.84399638163592,0
2021-12-31,2021,52,2021 W52,12,2021 M12,31,4,Fri,8,5749.243079020458,0.00823603002502085,47.35093861995581,0
2021-04-02,2021,13,2021 W13,4,2021 M 4,2,4,Fri,9,9916.789254223993,0.013950427439532944,138.34344892419185,20
2021-04-09,2021,14,2021 W14,4,2021 M 4,9,4,Fri,9,10373.039545103224,0.013950427439532944,144.70833550136834,21
2021-04-16,2021,15,2021 W15,4,2021 M 4,16,4,Fri,9,10828.901859085996,0.013950427439532944,151.0678096350026,21
2021-04-23,2021,16,2021 W16,4,2021 M 4,23,4,Fri,9,11280.696421834047,0.013950427439532944,157.3705369001948,22
2021-04-30,2021,17,2021 W17,4,2021 M 4,30,4,Fri,9,11724.654089362664,0.013950427439532944,163.56393612727706,23
2021-05-07,2021,18,2021 W18,5,2021 M 5,7,4,Fri,9,12156.94988021456,0.013950427439532944,169.59464718997194,23
2021-05-14,2021,19,2021 W19,5,2021 M 5,14,4,Fri,9,12573.736507633728,0.013950427439532944,175.4089987935507,23
2021-05-21,2021,20,2021 W20,5,2021 M 5,21,4,Fri,9,12971.17791173931,0.013950427439532944,180.95347626299173,24
2021-05-28,2021,21,2021 W21,5,2021 M 5,28,4,Fri,9,13345.482791699462,0.013950427439532944,186.17518933113888,25
2021-06-04,2021,22,2021 W22,6,2021 M 6,4,4,Fri,9,13692.938137905221,0.013950427439532944,191.02233992686013,25
2021-06-11,2021,23,2021 W23,6,2021 M 6,11,4,Fri,9,14009.942764144365,0.013950427439532944,195.44468996320558,26
2021-06-18,2021,24,2021 W24,6,2021 M 6,18,4,Fri,9,14293.040839775287,0.013950427439532944,199.39402912556616,26
2021-06-25,2021,25,2021 W25,6,2021 M 6,25,4,Fri,9,14538.955421900844,0.013950427439532944,202.82464265983182,26
2021-07-02,2021,26,2021 W26,7,2021 M 7,2,4,Fri,9,14744.621987542245,0.013950427439532944,205.69377916055012,26
2021-07-09,2021,27,2021 W27,7,2021 M 7,9,4,Fri,9,14907.221965812892,0.013950427439532944,207.96211835908443,27
2021-07-16,2021,28,2021 W28,7,2021 M 7,16,4,Fri,9,15024.21627009226,0.013950427439532944,209.59423891177238,27
2021-07-23,2021,29,2021 W29,7,2021 M 7,23,4,Fri,9,15093.378830199763,0.013950427439532944,210.55908618808442,27
2021-07-30,2021,30,2021 W30,7,2021 M 7,30,4,Fri,9,15112.830124568613,0.013950427439532944,210.83044005878205,27
2021-08-06,2021,31,2021 W31,8,2021 M 8,6,4,Fri,9,15081.070712419678,0.013950427439532944,210.38738268407613,27
2021-08-13,2021,32,2021 W32,8,2021 M 8,13,4,Fri,9,14997.014765935355,0.013950427439532944,209.21476630178532,27
2021-08-20,2021,33,2021 W33,8,2021 M 8,20,4,Fri,9,14860.023602433455,0.013950427439532944,207.30368101549487,27
2021-08-27,2021,34,2021 W34,8,2021 M 8,27,4,Fri,9,14669.939216541028,0.013950427439532944,204.65192258271438,26
2021-09-03,2021,35,2021 W35,9,2021 M 9,3,4,Fri,9,14427.117812368251,0.013950427439532944,201.26446020303655,26
2021-09-10,2021,36,2021 W36,9,2021 M 9,10,4,Fri,9,14132.463335682305,0.013950427439532944,197.15390430629571,26
2021-09-17,2021,37,2021 W37,9,2021 M 9,17,4,Fri,9,13787.461006081203,0.013950427439532944,192.34097434072572,25
2021-09-24,2021,38,2021 W38,9,2021 M 9,24,4,Fri,9,13394.2108491677,0.013950427439532944,186.85496656111894,25
2021-10-01,2021,39,2021 W39,10,2021 M10,1,4,Fri,9,12955.461228723118,0.013950427439532944,180.73422181698416,24
2021-10-08,2021,40,2021 W40,10,2021 M10,8,4,Fri,9,12474.64237888123,0.013950427439532944,174.02659334070523,23
2021-10-15,2021,41,2021 W41,10,2021 M10,15,4,Fri,9,11955.899936302148,0.013950427439532944,166.78991453569967,23
2021-10-22,2021,42,2021 W42,10,2021 M10,22,4,Fri,9,11404.128472346118,0.013950427439532944,159.0924667645762,22
2021-10-29,2021,43,2021 W43,10,2021 M10,29,4,Fri,9,10825.005025247476,0.013950427439532944,151.0134471372944,21
2021-11-05,2021,44,2021 W44,11,2021 M11,5,4,Fri,9,10225.022632288443,0.013950427439532944,142.64343629932208,21
2021-11-12,2021,45,2021 W45,11,2021 M11,12,4,Fri,9,9611.52386197302,0.013950427439532944,134.0848662197941,20
2021-11-19,2021,46,2021 W46,11,2021 M11,19,4,Fri,9,8992.734346200836,0.013950427439532944,125.4524879796705,19
2021-11-26,2021,47,2021 W47,11,2021 M11,26,4,Fri,9,8377.796312441054,0.013950427439532944,116.8738395598956,18
2021-12-03,2021,48,2021 W48,12,2021 M12,3,4,Fri,9,7776.802115906185,0.013950427439532944,108.4897136295555,17
2021-12-10,2021,49,2021 W49,12,2021 M12,10,4,Fri,9,7200.827771725955,0.013950427439532944,100.45462533403663,15
2021-12-17,2021,50,2021 W50,12,2021 M12,17,4,Fri,9,6661.966487121259,0.013950427439532944,92.93728008318531,14
2021-12-24,2021,51,2021 W51,12,2021 M12,24,4,Fri,9,6173.36219357787,0.013950427439532944,86.12104133946401,13
2021-12-31,2021,52,2021 W52,12,2021 M12,31,4,Fri,9,5749.243079020458,0.013950427439532944,80.20439840611186,12
2021-04-02,2021,13,2021 W13,4,2021 M 4,2,4,Fri,10,9916.789254223993,0.017151337051709757,170.08619496996914,23
2021-04-09,2021,14,2021 W14,4,2021 M 4,9,4,Fri,10,10373.039545103224,0.017151337051709757,177.91149748877945,24
2021-04-16,2021,15,2021 W15,4,2021 M 4,16,4,Fri,10,10828.901859085996,0.017151337051709757,185.7301456850703,25
2021-04-23,2021,16,2021 W16,4,2021 M 4,23,4,Fri,10,11280.696421834047,0.017151337051709757,193.47902650889196,25
2021-04-30,2021,17,2021 W17,4,2021 M 4,30,4,Fri,10,11724.654089362664,0.017151337051709757,201.0934941013662,26
2021-05-07,2021,18,2021 W18,5,2021 M 5,7,4,Fri,10,12156.94988021456,0.017151337051709757,208.50794491630248,27
2021-05-14,2021,19,2021 W19,5,2021 M 5,14,4,Fri,10,12573.736507633728,0.017151337051709757,215.656392841814,27
2021-05-21,2021,20,2021 W20,5,2021 M 5,21,4,Fri,10,12971.17791173931,0.017151337051709757,222.47304432193363,29
2021-05-28,2021,21,2021 W21,5,2021 M 5,28,4,Fri,10,13345.482791699462,0.017151337051709757,228.89287347822994,29
2021-06-04,2021,22,2021 W22,6,2021 M 6,4,4,Fri,10,13692.938137905221,0.017151337051709757,234.85219723142342,31
2021-06-11,2021,23,2021 W23,6,2021 M 6,11,4,Fri,10,14009.942764144365,0.017151337051709757,240.28925042300227,31
2021-06-18,2021,24,2021 W24,6,2021 M 6,18,4,Fri,10,14293.040839775287,0.017151337051709757,245.14476093683862,31
2021-06-25,2021,25,2021 W25,6,2021 M 6,25,4,Fri,10,14538.955421900844,0.017151337051709757,249.36252482080442,33
2021-07-02,2021,26,2021 W26,7,2021 M 7,2,4,Fri,10,14744.621987542245,0.017151337051709757,252.88998140838765,33
2021-07-09,2021,27,2021 W27,7,2021 M 7,9,4,Fri,10,14907.221965812892,0.017151337051709757,255.67878844030824,33
2021-07-16,2021,28,2021 W28,7,2021 M 7,16,4,Fri,10,15024.21627009226,0.017151337051709757,257.68539718613397,33
2021-07-23,2021,29,2021 W29,7,2021 M 7,23,4,Fri,10,15093.378830199763,0.017151337051709757,258.87162756589686,33
2021-07-30,2021,30,2021 W30,7,2021 M 7,30,4,Fri,10,15112.830124568613,0.017151337051709757,259.20524327170904,33
2021-08-06,2021,31,2021 W31,8,2021 M 8,6,4,Fri,10,15081.070712419678,0.017151337051709757,258.6605268893785,33
2021-08-13,2021,32,2021 W32,8,2021 M 8,13,4,Fri,10,14997.014765935355,0.017151337051709757,257.2188550200254,33
2021-08-20,2021,33,2021 W33,8,2021 M 8,20,4,Fri,10,14860.023602433455,0.017151337051709757,254.86927340169842,33
2021-08-27,2021,34,2021 W34,8,2021 M 8,27,4,Fri,10,14669.939216541028,0.017151337051709757,251.60907203099015,33
2021-09-03,2021,35,2021 W35,9,2021 M 9,3,4,Fri,10,14427.117812368251,0.017151337051709757,247.4443602846534,31
2021-09-10,2021,36,2021 W36,9,2021 M 9,10,4,Fri,10,14132.463335682305,0.017151337051709757,242.39064204121757,31
2021-09-17,2021,37,2021 W37,9,2021 M 9,17,4,Fri,10,13787.461006081203,0.017151337051709757,236.47339080260403,31
2021-09-24,2021,38,2021 W38,9,2021 M 9,24,4,Fri,10,13394.2108491677,0.017151337051709757,229.7286248157428,29
2021-10-01,2021,39,2021 W39,10,2021 M10,1,4,Fri,10,12955.461228723118,0.017151337051709757,222.203482194188,29
2021-10-08,2021,40,2021 W40,10,2021 M10,8,4,Fri,10,12474.64237888123,0.017151337051709757,213.95679603973437,27
2021-10-15,2021,41,2021 W41,10,2021 M10,15,4,Fri,10,11955.899936302148,0.017151337051709757,205.05966956403336,26
2021-10-22,2021,42,2021 W42,10,2021 M10,22,4,Fri,10,11404.128472346118,0.017151337051709757,195.59605121020815,26
2021-10-29,2021,43,2021 W43,10,2021 M10,29,4,Fri,10,10825.005025247476,0.017151337051709757,185.66330977447134,25
2021-11-05,2021,44,2021 W44,11,2021 M11,5,4,Fri,10,10225.022632288443,0.017151337051709757,175.3728095277396,23
2021-11-12,2021,45,2021 W45,11,2021 M11,12,4,Fri,10,9611.52386197302,0.017151337051709757,164.85048533725032,23
2021-11-19,2021,46,2021 W46,11,2021 M11,19,4,Fri,10,8992.734346200836,0.017151337051709757,154.2374177881773,22
2021-11-26,2021,47,2021 W47,11,2021 M11,26,4,Fri,10,8377.796312441054,0.017151337051709757,143.69040830524762,21
2021-12-03,2021,48,2021 W48,12,2021 M12,3,4,Fri,10,7776.802115906185,0.017151337051709757,133.38255427435658,20
2021-12-10,2021,49,2021 W49,12,2021 M12,10,4,Fri,10,7200.827771725955,0.017151337051709757,123.50382416418398,19
2021-12-17,2021,50,2021 W50,12,2021 M12,17,4,Fri,10,6661.966487121259,0.017151337051709757,114.26163264781154,17
2021-12-24,2021,51,2021 W51,12,2021 M12,24,4,Fri,10,6173.36219357787,0.017151337051709757,105.88141572433635,16
2021-12-31,2021,52,2021 W52,12,2021 M12,31,4,Fri,10,5749.243079020458,0.017151337051709757,98.60720584048947,15
2021-04-02,2021,13,2021 W13,4,2021 M 4,2,4,Fri,11,9916.789254223993,0.018977403044203502,188.194906581835,25
2021-04-09,2021,14,2021 W14,4,2021 M 4,9,4,Fri,11,10373.039545103224,0.018977403044203502,196.85335224088521,26
2021-04-16,2021,15,2021 W15,4,2021 M 4,16,4,Fri,11,10828.901859085996,0.018977403044203502,205.50443510599953,26
2021-04-23,2021,16,2021 W16,4,2021 M 4,23,4,Fri,11,11280.696421834047,0.018977403044203502,214.07832261644901,27
2021-04-30,2021,17,2021 W17,4,2021 M 4,30,4,Fri,11,11724.654089362664,0.018977403044203502,222.50348620770407,29
2021-05-07,2021,18,2021 W18,5,2021 M 5,7,4,Fri,11,12156.94988021456,0.018977403044203502,230.7073376650132,29
2021-05-14,2021,19,2021 W19,5,2021 M 5,14,4,Fri,11,12573.736507633728,0.018977403044203502,238.61686547698102,31
2021-05-21,2021,20,2021 W20,5,2021 M 5,21,4,Fri,11,12971.17791173931,0.018977403044203502,246.15927118914684,31
2021-05-28,2021,21,2021 W21,5,2021 M 5,28,4,Fri,11,13345.482791699462,0.018977403044203502,253.26260575756282,33
2021-06-04,2021,22,2021 W22,6,2021 M 6,4,4,Fri,11,13692.938137905221,0.018977403044203502,259.8564059023728,33
2021-06-11,2021,23,2021 W23,6,2021 M 6,11,4,Fri,11,14009.942764144365,0.018977403044203502,265.8723304613901,33
2021-06-18,2021,24,2021 W24,6,2021 M 6,18,4,Fri,11,14293.040839775287,0.018977403044203502,271.24479674367655,35
2021-06-25,2021,25,2021 W25,6,2021 M 6,25,4,Fri,11,14538.955421900844,0.018977403044203502,275.9116168831201,35
2021-07-02,2021,26,2021 W26,7,2021 M 7,2,4,Fri,11,14744.621987542245,0.018977403044203502,279.81463419201407,35
2021-07-09,2021,27,2021 W27,7,2021 M 7,9,4,Fri,11,14907.221965812892,0.018977403044203502,282.9003595146349,35
2021-07-16,2021,28,2021 W28,7,2021 M 7,16,4,Fri,11,15024.21627009226,0.018977403044203502,285.12060758082066,35
2021-07-23,2021,29,2021 W29,7,2021 M 7,23,4,Fri,11,15093.378830199763,0.018977403044203502,286.4331333595497,35
2021-07-30,2021,30,2021 W30,7,2021 M 7,30,4,Fri,11,15112.830124568613,0.018977403044203502,286.8022684125188,35
2021-08-06,2021,31,2021 W31,8,2021 M 8,6,4,Fri,11,15081.070712419678,0.018977403044203502,286.1995572477215,35
2021-08-13,2021,32,2021 W32,8,2021 M 8,13,4,Fri,11,14997.014765935355,0.018977403044203502,284.6043936730265,35
2021-08-20,2021,33,2021 W33,8,2021 M 8,20,4,Fri,11,14860.023602433455,0.018977403044203502,282.00465714975655,35
2021-08-27,2021,34,2021 W34,8,2021 M 8,27,4,Fri,11,14669.939216541028,0.018977403044203502,278.39734914626604,35
2021-09-03,2021,35,2021 W35,9,2021 M 9,3,4,Fri,11,14427.117812368251,0.018977403044203502,273.78922949151985,35
2021-09-10,2021,36,2021 W36,9,2021 M 9,10,4,Fri,11,14132.463335682305,0.018977403044203502,268.19745272867175,35
2021-09-17,2021,37,2021 W37,9,2021 M 9,17,4,Fri,11,13787.461006081203,0.018977403044203502,261.6502044686425,33
2021-09-24,2021,38,2021 W38,9,2021 M 9,24,4,Fri,11,13394.2108491677,0.018977403044203502,254.1873377436987,33
2021-10-01,2021,39,2021 W39,10,2021 M10,1,4,Fri,11,12955.461228723118,0.018977403044203502,245.86100936103054,31
2021-10-08,2021,40,2021 W40,10,2021 M10,8,4,Fri,11,12474.64237888123,0.018977403044203502,236.73631625633067,31
2021-10-15,2021,41,2021 W41,10,2021 M10,15,4,Fri,11,11955.899936302148,0.018977403044203502,226.89193184737286,29
2021-10-22,2021,42,2021 W42,10,2021 M10,22,4,Fri,11,11404.128472346118,0.018977403044203502,216.42074238758906,27
2021-10-29,2021,43,2021 W43,10,2021 M10,29,4,Fri,11,10825.005025247476,0.018977403044203502,205.43048331964965,26
2021-11-05,2021,44,2021 W44,11,2021 M11,5,4,Fri,11,10225.022632288443,0.018977403044203502,194.0443756290404,25
2021-11-12,2021,45,2021 W45,11,2021 M11,12,4,Fri,11,9611.52386197302,0.018977403044203502,182.4017621976414,24
2021-11-19,2021,46,2021 W46,11,2021 M11,19,4,Fri,11,8992.734346200836,0.018977403044203502,170.65874415730514,23
2021-11-26,2021,47,2021 W47,11,2021 M11,26,4,Fri,11,8377.796312441054,0.018977403044203502,158.98881724343573,22
2021-12-03,2021,48,2021 W48,12,2021 M12,3,4,Fri,11,7776.802115906185,0.018977403044203502,147.58350814856627,21
2021-12-10,2021,49,2021 W49,12,2021 M12,10,4,Fri,11,7200.827771725955,0.018977403044203502,136.65301087593727,20
2021-12-17,2021,50,2021 W50,12,2021 M12,17,4,Fri,11,6661.966487121259,0.018977403044203502,126.42682309307669,19
2021-12-24,2021,51,2021 W51,12,2021 M12,24,4,Fri,11,6173.36219357787,0.018977403044203502,117.15438248537548,18
2021-12-31,2021,52,2021 W52,12,2021 M12,31,4,Fri,11,5749.243079020458,0.018977403044203502,109.10570310966875,17
2021-04-02,2021,13,2021 W13,4,2021 M 4,2,4,Fri,12,9916.789254223993,0.019076769703919933,189.18030480513903,25
2021-04-09,2021,14,2021 W14,4,2021 M 4,9,4,Fri,12,10373.039545103224,0.019076769703919933,197.8840865315886,26
2021-04-16,2021,15,2021 W15,4,2021 M 4,16,4,Fri,12,10828.901859085996,0.019076769703919933,206.58046691213397,27
2021-04-23,2021,16,2021 W16,4,2021 M 4,23,4,Fri,12,11280.696421834047,0.019076769703919933,215.19924773916173,27
2021-04-30,2021,17,2021 W17,4,2021 M 4,30,4,Fri,12,11724.654089362664,0.019076769703919933,223.66852592089464,29
2021-05-07,2021,18,2021 W18,5,2021 M 5,7,4,Fri,12,12156.94988021456,0.019076769703919933,231.9153331669502,29
2021-05-14,2021,19,2021 W19,5,2021 M 5,14,4,Fri,12,12573.736507633728,0.019076769703919933,239.86627567389914,31
2021-05-21,2021,20,2021 W20,5,2021 M 5,21,4,Fri,12,12971.17791173931,0.019076769703919933,247.4481738108239,31
2021-05-28,2021,21,2021 W21,5,2021 M 5,28,4,Fri,12,13345.482791699462,0.019076769703919933,254.5887018048771,33
2021-06-04,2021,22,2021 W22,6,2021 M 6,4,4,Fri,12,13692.938137905221,0.019076769703919933,261.21702742684016,33
2021-06-11,2021,23,2021 W23,6,2021 M 6,11,4,Fri,12,14009.942764144365,0.019076769703919933,267.2644516766815,35
2021-06-18,2021,24,2021 W24,6,2021 M 6,18,4,Fri,12,14293.040839775287,0.019076769703919933,272.6650484691155,35
2021-06-25,2021,25,2021 W25,6,2021 M 6,25,4,Fri,12,14538.955421900844,0.019076769703919933,277.3563043191605,35
2021-07-02,2021,26,2021 W26,7,2021 M 7,2,4,Fri,12,14744.621987542245,0.019076769703919933,281.2797580276976,35
2021-07-09,2021,27,2021 W27,7,2021 M 7,9,4,Fri,12,14907.221965812892,0.019076769703919933,284.38164036702915,35
2021-07-16,2021,28,2021 W28,7,2021 M 7,16,4,Fri,12,15024.21627009226,0.019076769703919933,286.61351376643694,35
2021-07-23,2021,29,2021 W29,7,2021 M 7,23,4,Fri,12,15093.378830199763,0.019076769703919933,287.9329119977413,35
2021-07-30,2021,30,2021 W30,7,2021 M 7,30,4,Fri,12,15112.830124568613,0.019076769703919933,288.30397986085904,38
2021-08-06,2021,31,2021 W31,8,2021 M 8,6,4,Fri,12,15081.070712419678,0.019076769703919933,287.6981128693619,35
2021-08-13,2021,32,2021 W32,8,2021 M 8,13,4,Fri,12,14997.014765935355,0.019076769703919933,286.0945969360355,35
2021-08-20,2021,33,2021 W33,8,2021 M 8,20,4,Fri,12,14860.023602433455,0.019076769703919933,283.4812480584377,35
2021-08-27,2021,34,2021 W34,8,2021 M 8,27,4,Fri,12,14669.939216541028,0.019076769703919933,279.8550520044568,35
2021-09-03,2021,35,2021 W35,9,2021 M 9,3,4,Fri,12,14427.117812368251,0.019076769703919933,275.2228039978703,35
2021-09-10,2021,36,2021 W36,9,2021 M 9,10,4,Fri,12,14132.463335682305,0.019076769703919933,269.60174840390346,35
2021-09-17,2021,37,2021 W37,9,2021 M 9,17,4,Fri,12,13787.461006081203,0.019076769703919933,263.02021841478734,33
2021-09-24,2021,38,2021 W38,9,2021 M 9,24,4,Fri,12,13394.2108491677,0.019076769703919933,255.51827573531807,33
2021-10-01,2021,39,2021 W39,10,2021 M10,1,4,Fri,12,12955.461228723118,0.019076769703919933,247.14835026841448,31
2021-10-08,2021,40,2021 W40,10,2021 M10,8,4,Fri,12,12474.64237888123,0.019076769703919933,237.97587980067712,31
2021-10-15,2021,41,2021 W41,10,2021 M10,15,4,Fri,12,11955.899936302148,0.019076769703919933,228.07994968794708,29
